1	0.00039771992145688274
2	0.0005650372555828653
3	0.000721215044031851
4	0.0008816900261444971
5	0.0010632844176143407
6	0.0012741004466079175
7	0.0015263932279776782
8	0.0018288282689172776
9	0.002180013348115608
10	0.002583593948511407
11	0.003054380232933909
12	0.003585443578194827
13	0.004161528791300952
14	0.004781020805239677
15	0.00543469080934301
16	0.006104152239859104
17	0.006798416969832033
18	0.0075079933693632485
19	0.008228694228455425
20	0.00897069820202887
21	0.00975137151312083
22	0.010572281628847123
23	0.01144353206269443
24	0.012323524495586753
25	0.013148333271965384
26	0.013969030720181764
27	0.014863104238174855
28	0.015823776852339506
29	0.016811048900708555
30	0.01781776809133589
31	0.01883075952529907
32	0.019758952129632235
33	0.02060819394886494
34	0.021504645720124244
35	0.022520282566547395
36	0.023556784531101584
37	0.024520628629252316
38	0.025405728025361896
39	0.02620917764492333
40	0.02696854282170534
41	0.02781652918085456
42	0.02880539735779166
43	0.029844556655734777
44	0.030822130423039197
45	0.03170899936929345
46	0.03254691394045949
47	0.03341072514653206
48	0.03433568779379129
49	0.03528597749769688
50	0.036241196263581514
51	0.0371612268127501
52	0.037947171833366156
53	0.0386809023655951
54	0.039536938350647685
55	0.040468864869326354
56	0.04136567678302527
57	0.042263054903596636
58	0.04315391549840569
59	0.04394507395103574
60	0.04475353052839637
61	0.04567516224458814
62	0.04653709627687931
63	0.047282824479043487
64	0.048072799779474734
65	0.048923863992094994
66	0.04974911337718368
67	0.05055927235633135
68	0.05132831681519747
69	0.05199491547420621
70	0.05263214511796832
71	0.05339858392253518
72	0.0543554337322712
73	0.05540007105097175
74	0.05633129084482789
75	0.05708297587931156
76	0.05782581964507699
77	0.05864093316718936
78	0.05941669685766101
79	0.06016739467158914
80	0.06100408926606178
81	0.06182001993060112
82	0.06244345644488931
83	0.06297686249017716
84	0.06363191654905677
85	0.06445970349013805
86	0.06530283030122519
87	0.066071986425668
88	0.0668597112968564
89	0.06765741381794214
90	0.06833707813173533
91	0.06896724179387093
92	0.06969231348484754
93	0.07048796109855175
94	0.07129436865448951
95	0.07204864244908095
96	0.07269939661026001
97	0.07324768867343665
98	0.07378711972385645
99	0.07437513925135136
100	0.07503028139472008
101	0.07571805018931627
102	0.07636238653212786
103	0.07700006294995547
104	0.07776155952364207
105	0.07852490440011024
106	0.07911129705607892
107	0.0796937369555235
108	0.08041500389575958
109	0.08108374331146478
110	0.08167195051908493
111	0.08230562288314104
112	0.08291310757398605
113	0.08343042012304068
114	0.0840109185129404
115	0.08473194438964128
116	0.08544965088367462
117	0.08600607208907604
118	0.08640223164111376
119	0.08681485954672098
120	0.08742677304893733
121	0.08817794598639012
122	0.08884941335767507
123	0.08946240484714509
124	0.09010990146547555
125	0.0906810112670064
126	0.09112427216023207
127	0.09157572079449892
128	0.09209240060299635
129	0.09265006519854069
130	0.09327569853514434
131	0.09395173721015454
132	0.09457228608429431
133	0.09505309425294399
134	0.09548703514039517
135	0.09603294402360917
136	0.09672418721020222
137	0.09740916226059199
138	0.09794371340423823
139	0.09839423589408397
140	0.09887136474251747
141	0.09939442321658135
142	0.0999131067842245
143	0.10041515160351992
